district,date,temp_moy,temp_max,humidite,precip_mensuel,cas
Makary,2024-07-01,28.71,37.5,71.05,267.84,1081.0
Makary,2024-08-01,26.12,31.8,84.58,301.94,1335.0
Makary,2024-09-01,27.39,34.29,78.19,103.5,1437.0
Makary,2024-10-01,26.56,35.81,68.66,34.72,1171.0
Makary,2024-11-01,22.04,34.45,49.19,0.0,862.0
Makary,2024-12-01,21.68,35.45,36.62,0.0,1031.0
Makary,2025-01-01,23.63,37.51,28.04,0.0,1528.0
Makary,2025-02-01,27.14,40.36,20.5,0.0,1741.0
Makary,2025-03-01,31.28,43.83,15.66,0.0,2228.0
Makary,2025-04-01,33.97,45.41,15.73,0.0,1161.0
Makary,2025-05-01,35.51,45.43,21.75,9.92,808.0
Makary,2025-06-01,34.77,44.07,35.81,37.2,740.0
Makary,2025-07-01,29.2,39.09,65.34,416.64,1154.0
Makary,2025-08-01,26.86,34.38,77.99,269.08,1684.0
Makary,2025-09-01,27.52,35.53,76.07,110.1,2042.0
Makary,2025-10-01,26.85,36.29,58.81,17.36,1559.0
Makary,2025-11-01,25.7,37.2,37.34,0.0,872.0
Makary,2025-12-01,25.47,37.88,29.09,0.0,1325.0
Maroua 1,2017-01-01,27.2,40.06,16.76,0.0,867.0
Maroua 1,2017-02-01,26.98,39.02,11.25,0.0,935.0
Maroua 1,2017-03-01,30.84,42.28,11.33,0.0,739.0
Maroua 1,2017-04-01,33.66,43.41,29.91,15.6,1006.0
Maroua 1,2017-05-01,30.65,41.4,54.71,93.0,1083.0
Maroua 1,2017-06-01,28.18,38.9,67.55,99.9,1098.0
Maroua 1,2017-07-01,26.05,33.33,79.11,226.3,1393.0
Maroua 1,2017-08-01,25.06,30.6,84.68,285.51,9442.0
Maroua 1,2017-09-01,25.53,31.67,81.75,139.8,3468.0
Maroua 1,2017-10-01,26.79,36.18,62.25,23.87,3894.0
Maroua 1,2017-11-01,27.0,38.73,31.91,0.0,2612.0
Maroua 1,2017-12-01,26.43,37.76,20.49,0.0,1221.0
Maroua 1,2018-01-01,23.03,35.14,13.45,0.0,638.0
Maroua 1,2018-02-01,29.43,41.08,16.07,5.88,843.0
Maroua 1,2018-03-01,31.39,42.0,13.45,0.0,822.0
Maroua 1,2018-04-01,33.38,42.99,27.08,8.4,1072.0
Maroua 1,2018-05-01,29.94,41.98,60.6,95.48,1210.0
Maroua 1,2018-06-01,28.21,38.21,67.43,140.4,996.0
Maroua 1,2018-07-01,26.06,33.04,77.88,226.92,2151.0
Maroua 1,2018-08-01,24.83,30.72,85.14,329.84,3578.0
Maroua 1,2018-09-01,25.51,32.45,83.07,174.9,4967.0
Maroua 1,2018-10-01,26.82,35.63,73.13,20.46,5932.0
Maroua 1,2018-11-01,27.04,37.71,42.96,4.2,3565.0
Maroua 1,2018-12-01,25.49,37.55,21.44,0.0,2479.0
Maroua 1,2019-01-01,26.06,38.76,15.18,0.0,1857.0
Maroua 1,2019-02-01,27.91,41.09,14.49,0.28,1299.0
Maroua 1,2019-03-01,32.23,43.52,14.13,0.0,1622.0
Maroua 1,2019-04-01,34.23,44.07,20.68,1.5,1564.0
Maroua 1,2019-05-01,31.93,43.94,48.89,69.44,1371.0
Maroua 1,2019-06-01,28.48,38.96,68.38,251.1,1401.0
Maroua 1,2019-07-01,25.86,33.91,81.32,194.06,2042.0
Maroua 1,2019-08-01,24.71,29.85,85.25,200.88,2794.0
Maroua 1,2019-09-01,25.83,32.88,81.47,114.0,4820.0
Maroua 1,2019-10-01,25.69,33.59,79.32,91.45,5664.0
Maroua 1,2019-11-01,26.36,36.75,54.24,0.0,5328.0
Maroua 1,2019-12-01,24.33,36.63,21.58,0.0,3700.0
Maroua 1,2020-01-01,24.26,37.38,17.64,0.0,2535.0
Maroua 1,2020-02-01,27.09,40.78,14.85,0.0,1898.0
Maroua 1,2020-03-01,31.59,42.68,17.47,0.31,1487.0
Maroua 1,2020-04-01,33.46,43.02,30.48,10.8,1745.0
Maroua 1,2020-05-01,31.26,42.6,53.32,44.95,1456.0
Maroua 1,2020-06-01,30.46,40.63,55.72,50.1,1929.0
Maroua 1,2020-07-01,27.2,36.84,70.53,115.94,2340.0
Maroua 1,2020-08-01,25.45,33.51,79.63,182.28,4609.0
Maroua 1,2020-09-01,25.29,32.18,82.32,186.0,4151.0
Maroua 1,2020-10-01,26.3,35.54,67.73,43.09,4597.0
Maroua 1,2020-11-01,26.53,36.81,41.44,0.6,4168.0
Maroua 1,2020-12-01,26.78,37.98,23.2,0.0,3200.0
Maroua 1,2021-01-01,26.29,38.44,17.2,0.0,3597.0
Maroua 1,2021-02-01,26.83,39.09,13.66,0.0,2953.0
Maroua 1,2021-03-01,31.78,42.47,21.46,1.55,2374.0
Maroua 1,2021-04-01,33.11,43.4,23.17,4.2,1992.0
Maroua 1,2021-05-01,32.99,42.8,39.04,20.46,2021.0
Maroua 1,2021-06-01,29.62,40.76,58.83,83.1,2205.0
Maroua 1,2021-07-01,26.04,35.68,77.19,175.46,3227.0
Maroua 1,2021-08-01,25.46,32.65,80.74,143.22,5576.0
Maroua 1,2021-09-01,26.25,34.65,77.85,101.4,6016.0
Maroua 1,2021-10-01,28.13,37.85,65.43,42.47,5183.0
Maroua 1,2021-11-01,29.0,38.74,36.86,0.6,3923.0
Maroua 1,2021-12-01,26.56,37.82,21.27,0.0,2729.0
Maroua 1,2022-01-01,24.81,37.1,19.35,0.0,2102.0
Maroua 1,2022-02-01,26.02,39.2,12.62,0.0,2095.0
Maroua 1,2022-03-01,31.18,42.98,11.94,0.0,2288.0
Maroua 1,2022-04-01,32.76,43.96,36.07,15.9,1762.0
Maroua 1,2022-05-01,30.43,40.15,55.71,53.32,2022.0
Maroua 1,2022-06-01,29.04,39.45,60.8,93.6,1934.0
Maroua 1,2022-07-01,26.79,37.06,73.36,151.9,3127.0
Maroua 1,2022-08-01,24.8,31.44,84.34,230.64,4412.0
Maroua 1,2022-09-01,25.4,31.87,82.83,299.1,5940.0
Maroua 1,2022-10-01,25.9,34.85,72.02,11.47,5015.0
Maroua 1,2022-11-01,25.96,36.24,38.25,0.0,3147.0
Maroua 1,2022-12-01,24.77,37.95,23.37,0.0,2068.0
Maroua 1,2023-01-01,25.9,39.61,19.54,0.0,1951.0
Maroua 1,2023-02-01,27.64,40.97,14.73,0.0,2037.0
Maroua 1,2023-03-01,31.18,42.85,17.24,2.48,2321.0
Maroua 1,2023-04-01,34.12,43.17,25.84,2.7,1993.0
Maroua 1,2023-05-01,32.13,42.13,48.12,97.03,2296.0
Maroua 1,2023-06-01,28.42,37.26,67.0,115.2,2324.0
Maroua 1,2023-07-01,28.24,36.6,67.9,89.28,2971.0
Maroua 1,2023-08-01,26.37,34.04,78.8,174.53,3764.0
Maroua 1,2023-09-01,26.84,35.55,77.34,130.8,4829.0
Maroua 1,2023-10-01,29.27,38.81,59.41,24.49,5496.0
Maroua 1,2023-11-01,30.01,39.59,33.03,3.6,3748.0
Maroua 1,2023-12-01,26.16,38.38,20.06,0.0,2146.0
Maroua 1,2024-01-01,24.7,36.34,14.18,0.0,2137.0
Maroua 1,2024-02-01,28.07,43.04,16.25,0.0,4308.0
Maroua 1,2024-03-01,33.45,45.2,13.0,0.0,1907.0
Maroua 1,2024-04-01,35.34,44.93,21.83,5.1,2230.0
Maroua 1,2024-05-01,35.46,45.42,32.46,12.4,2115.0
Maroua 1,2024-06-01,29.87,41.31,62.73,130.8,2036.0
Maroua 1,2024-07-01,26.89,36.11,76.51,217.93,2549.0
Maroua 1,2024-08-01,24.9,30.69,85.89,275.59,3795.0
Maroua 1,2024-09-01,25.95,31.56,81.5,138.3,4209.0
Maroua 1,2024-10-01,26.11,34.11,74.84,66.34,4535.0
Maroua 1,2024-11-01,24.5,35.94,44.77,0.0,3094.0
Maroua 1,2024-12-01,24.57,37.06,27.23,0.0,2403.0
Maroua 1,2025-01-01,26.0,39.35,19.88,0.0,1834.0
Maroua 1,2025-02-01,28.89,41.25,15.41,0.0,1835.0
Maroua 1,2025-03-01,31.99,43.26,12.23,0.0,1803.0
Maroua 1,2025-04-01,33.76,44.66,20.49,12.0,2040.0
Maroua 1,2025-05-01,34.72,43.77,30.5,8.06,1987.0
Maroua 1,2025-06-01,30.71,41.43,54.9,117.9,1963.0
Maroua 1,2025-07-01,26.38,34.58,76.85,247.69,2320.0
Maroua 1,2025-08-01,25.27,31.31,82.4,244.9,3951.0
Maroua 1,2025-09-01,25.97,32.03,81.04,116.1,4202.0
Maroua 1,2025-10-01,26.76,36.23,67.24,23.56,3866.0
Maroua 1,2025-11-01,27.56,39.23,34.25,0.0,1860.0
Maroua 1,2025-12-01,27.63,38.68,21.35,0.0,1318.0
Maroua 2,2017-01-01,26.76,40.36,17.58,0.0,787.0
Maroua 2,2017-02-01,26.55,39.28,11.62,0.0,779.0
Maroua 2,2017-03-01,30.58,42.65,11.61,0.0,687.0
Maroua 2,2017-04-01,34.47,44.3,23.37,1.8,292.0
Maroua 2,2017-05-01,32.31,43.24,47.01,73.47,533.0
Maroua 2,2017-06-01,29.28,40.35,62.29,90.3,746.0
Maroua 2,2017-07-01,27.18,34.87,73.51,193.13,950.0
Maroua 2,2017-08-01,25.72,32.31,82.19,250.17,1145.0
Maroua 2,2017-09-01,26.28,34.0,78.56,113.1,2455.0
Maroua 2,2017-10-01,27.63,37.81,54.77,16.74,1859.0
Maroua 2,2017-11-01,27.31,39.56,26.09,0.0,1330.0
Maroua 2,2017-12-01,26.13,38.1,21.2,0.0,1155.0
Maroua 2,2018-01-01,22.44,35.23,14.59,0.0,799.0
Maroua 2,2018-02-01,29.29,41.97,15.98,3.36,626.0
Maroua 2,2018-03-01,31.34,42.42,12.25,0.0,999.0
Maroua 2,2018-04-01,33.84,44.44,23.12,5.1,771.0
Maroua 2,2018-05-01,31.93,43.06,51.06,54.87,1141.0
Maroua 2,2018-06-01,29.94,41.21,58.7,98.4,1019.0
Maroua 2,2018-07-01,27.19,35.24,72.27,230.02,1259.0
Maroua 2,2018-08-01,25.46,31.44,83.08,288.61,3346.0
Maroua 2,2018-09-01,25.92,32.54,82.17,162.9,4305.0
Maroua 2,2018-10-01,27.55,37.2,68.93,18.6,4091.0
Maroua 2,2018-11-01,27.3,38.35,36.44,1.5,1454.0
Maroua 2,2018-12-01,24.88,37.3,23.18,0.0,1202.0
Maroua 2,2019-01-01,25.43,38.85,16.32,0.0,899.0
Maroua 2,2019-02-01,27.45,40.77,14.73,0.28,1030.0
Maroua 2,2019-03-01,32.03,43.91,13.81,0.0,1009.0
Maroua 2,2019-04-01,34.44,44.5,18.18,0.6,1225.0
Maroua 2,2019-05-01,33.35,44.89,43.03,46.81,1363.0
Maroua 2,2019-06-01,29.55,39.84,63.46,205.8,1430.0
Maroua 2,2019-07-01,26.8,35.26,76.44,153.45,1580.0
Maroua 2,2019-08-01,25.41,31.33,82.54,184.45,1962.0
Maroua 2,2019-09-01,26.77,34.83,76.88,87.3,4946.0
Maroua 2,2019-10-01,26.81,35.92,73.34,69.44,4942.0
Maroua 2,2019-11-01,27.49,38.5,45.28,0.0,5264.0
Maroua 2,2019-12-01,24.03,36.52,21.33,0.0,3414.0
Maroua 2,2020-01-01,23.92,37.66,18.22,0.0,2098.0
Maroua 2,2020-02-01,26.67,40.97,15.21,0.0,1426.0
Maroua 2,2020-03-01,31.61,43.24,16.7,0.0,1501.0
Maroua 2,2020-04-01,34.09,44.6,26.43,8.7,1246.0
Maroua 2,2020-05-01,32.73,43.65,45.37,24.18,1150.0
Maroua 2,2020-06-01,32.19,42.34,48.26,37.5,973.0
Maroua 2,2020-07-01,28.27,38.55,65.62,104.78,1283.0
Maroua 2,2020-08-01,26.33,34.85,75.81,148.18,3026.0
Maroua 2,2020-09-01,26.13,34.25,78.46,145.5,3920.0
Maroua 2,2020-10-01,27.13,37.08,62.2,35.65,5394.0
Maroua 2,2020-11-01,26.96,37.56,37.29,0.0,3521.0
Maroua 2,2020-12-01,26.57,38.29,24.03,0.0,2561.0
Maroua 2,2021-01-01,25.98,38.72,17.94,0.0,2995.0
Maroua 2,2021-02-01,26.44,39.23,14.2,0.0,1849.0
Maroua 2,2021-03-01,31.89,42.97,19.14,0.62,1725.0
Maroua 2,2021-04-01,33.36,44.22,20.2,0.9,1436.0
Maroua 2,2021-05-01,34.05,43.53,32.07,11.47,971.0
Maroua 2,2021-06-01,31.0,41.17,52.25,54.3,1144.0
Maroua 2,2021-07-01,27.55,37.9,69.73,154.07,1502.0
Maroua 2,2021-08-01,26.62,34.48,75.48,101.99,3199.0
Maroua 2,2021-09-01,27.55,37.22,71.07,69.3,4974.0
Maroua 2,2021-10-01,29.61,39.32,56.31,32.55,4691.0
Maroua 2,2021-11-01,29.43,39.63,30.03,0.3,2654.0
Maroua 2,2021-12-01,26.28,37.92,21.42,0.0,1794.0
Maroua 2,2022-01-01,24.36,37.25,19.96,0.0,1415.0
Maroua 2,2022-02-01,25.56,39.43,13.13,0.0,1262.0
Maroua 2,2022-03-01,31.01,43.23,11.61,0.0,1466.0
Maroua 2,2022-04-01,33.72,44.5,31.09,9.6,1432.0
Maroua 2,2022-05-01,32.28,41.43,46.53,25.42,1713.0
Maroua 2,2022-06-01,30.54,41.47,53.16,60.9,1168.0
Maroua 2,2022-07-01,28.07,39.32,67.46,148.18,2214.0
Maroua 2,2022-08-01,25.44,33.76,81.78,219.48,3424.0
Maroua 2,2022-09-01,25.83,32.66,81.95,212.1,4457.0
Maroua 2,2022-10-01,26.74,35.74,66.48,5.89,4457.0
Maroua 2,2022-11-01,26.13,37.26,34.39,0.0,2855.0
Maroua 2,2022-12-01,24.32,38.3,24.8,0.0,2142.0
Maroua 2,2023-01-01,25.48,39.91,20.41,0.0,1317.0
Maroua 2,2023-02-01,27.25,41.22,15.35,0.0,1220.0
Maroua 2,2023-03-01,31.17,43.44,16.61,2.79,1395.0
Maroua 2,2023-04-01,34.46,43.77,23.09,3.9,1193.0
Maroua 2,2023-05-01,33.49,43.4,41.01,48.36,1196.0
Maroua 2,2023-06-01,29.6,39.53,61.14,97.8,1254.0
Maroua 2,2023-07-01,29.39,38.38,62.42,100.13,2074.0
Maroua 2,2023-08-01,27.44,35.96,73.78,141.05,2722.0
Maroua 2,2023-09-01,27.94,37.67,71.95,116.4,3629.0
Maroua 2,2023-10-01,30.41,40.22,51.13,14.88,4130.0
Maroua 2,2023-11-01,30.23,40.03,29.86,2.4,2264.0
Maroua 2,2023-12-01,25.81,38.76,20.93,0.0,1202.0
Maroua 2,2024-01-01,24.21,36.62,15.45,0.0,1527.0
Maroua 2,2024-02-01,27.65,43.43,16.68,0.0,1374.0
Maroua 2,2024-03-01,33.45,45.77,12.49,0.0,1288.0
Maroua 2,2024-04-01,35.57,45.71,18.47,3.9,1314.0
Maroua 2,2024-05-01,36.38,46.06,28.1,7.75,1320.0
Maroua 2,2024-06-01,31.06,42.42,56.99,114.3,947.0
Maroua 2,2024-07-01,27.55,37.39,73.62,210.49,1214.0
Maroua 2,2024-08-01,25.33,31.25,85.09,280.24,2115.0
Maroua 2,2024-09-01,26.35,32.45,80.72,109.2,2514.0
Maroua 2,2024-10-01,26.63,35.34,71.63,60.14,2790.0
Maroua 2,2024-11-01,24.64,36.97,42.02,0.0,2203.0
Maroua 2,2024-12-01,23.95,36.95,29.44,0.0,1656.0
Maroua 2,2025-01-01,25.45,39.13,21.53,0.0,1048.0
Maroua 2,2025-02-01,28.48,41.5,16.24,0.0,925.0
Maroua 2,2025-03-01,31.89,43.56,12.41,0.0,769.0
Maroua 2,2025-04-01,34.05,44.97,18.04,6.3,895.0
Maroua 2,2025-05-01,35.39,44.58,25.96,4.03,848.0
Maroua 2,2025-06-01,32.34,42.69,47.48,67.8,783.0
Maroua 2,2025-07-01,27.6,37.36,70.83,231.88,1199.0
Maroua 2,2025-08-01,26.08,33.06,78.47,208.63,1741.0
Maroua 2,2025-09-01,26.55,33.33,79.15,107.7,1915.0
Maroua 2,2025-10-01,27.52,37.51,61.38,14.26,2556.0
Maroua 2,2025-11-01,27.85,39.48,30.4,0.0,1060.0
Maroua 2,2025-12-01,27.19,38.91,22.62,0.0,663.0
Maroua 3,2017-01-01,27.2,40.06,16.76,0.0,754.0
Maroua 3,2017-02-01,26.98,39.02,11.25,0.0,704.0
Maroua 3,2017-03-01,30.84,42.28,11.33,0.0,657.0
Maroua 3,2017-04-01,33.66,43.41,29.91,15.6,532.0
Maroua 3,2017-05-01,30.65,41.4,54.71,93.0,451.0
Maroua 3,2017-06-01,28.18,38.9,67.55,99.9,836.0
Maroua 3,2017-07-01,26.05,33.33,79.11,226.3,976.0
Maroua 3,2017-08-01,25.06,30.6,84.68,285.51,1289.0
Maroua 3,2017-09-01,25.53,31.67,81.75,139.8,2248.0
Maroua 3,2017-10-01,26.79,36.18,62.25,23.87,3345.0
Maroua 3,2017-11-01,27.0,38.73,31.91,0.0,1914.0
Maroua 3,2017-12-01,26.43,37.76,20.49,0.0,1289.0
Maroua 3,2018-01-01,23.03,35.14,13.45,0.0,426.0
Maroua 3,2018-02-01,29.43,41.08,16.07,5.88,742.0
Maroua 3,2018-03-01,31.39,42.0,13.45,0.0,659.0
Maroua 3,2018-04-01,33.38,42.99,27.08,8.4,618.0
Maroua 3,2018-05-01,29.94,41.98,60.6,95.48,550.0
Maroua 3,2018-06-01,28.21,38.21,67.43,140.4,554.0
Maroua 3,2018-07-01,26.06,33.04,77.88,226.92,1670.0
Maroua 3,2018-08-01,24.83,30.72,85.14,329.84,2344.0
Maroua 3,2018-09-01,25.51,32.45,83.07,174.9,3845.0
Maroua 3,2018-10-01,26.82,35.63,73.13,20.46,4545.0
Maroua 3,2018-11-01,27.04,37.71,42.96,4.2,3456.0
Maroua 3,2018-12-01,25.49,37.55,21.44,0.0,1912.0
Maroua 3,2019-01-01,26.06,38.76,15.18,0.0,701.0
Maroua 3,2019-02-01,27.91,41.09,14.49,0.28,770.0
Maroua 3,2019-03-01,32.23,43.52,14.13,0.0,555.0
Maroua 3,2019-04-01,34.23,44.07,20.68,1.5,817.0
Maroua 3,2019-05-01,31.93,43.94,48.89,69.44,548.0
Maroua 3,2019-06-01,28.48,38.96,68.38,251.1,571.0
Maroua 3,2019-07-01,25.86,33.91,81.32,194.06,1184.0
Maroua 3,2019-08-01,24.71,29.85,85.25,200.88,1686.0
Maroua 3,2019-09-01,25.83,32.88,81.47,114.0,2213.0
Maroua 3,2019-10-01,25.69,33.59,79.32,91.45,2697.0
Maroua 3,2019-11-01,26.36,36.75,54.24,0.0,2996.0
Maroua 3,2019-12-01,24.33,36.63,21.58,0.0,2713.0
Maroua 3,2020-01-01,24.26,37.38,17.64,0.0,1337.0
Maroua 3,2020-02-01,27.09,40.78,14.85,0.0,961.0
Maroua 3,2020-03-01,31.59,42.68,17.47,0.31,948.0
Maroua 3,2020-04-01,33.46,43.02,30.48,10.8,855.0
Maroua 3,2020-05-01,31.26,42.6,53.32,44.95,630.0
Maroua 3,2020-06-01,30.46,40.63,55.72,50.1,596.0
Maroua 3,2020-07-01,27.2,36.84,70.53,115.94,1336.0
Maroua 3,2020-08-01,25.45,33.51,79.63,182.28,3142.0
Maroua 3,2020-09-01,25.29,32.18,82.32,186.0,3395.0
Maroua 3,2020-10-01,26.3,35.54,67.73,43.09,5716.0
Maroua 3,2020-11-01,26.53,36.81,41.44,0.6,4752.0
Maroua 3,2020-12-01,26.78,37.98,23.2,0.0,3966.0
Maroua 3,2021-01-01,26.29,38.44,17.2,0.0,3018.0
Maroua 3,2021-02-01,26.83,39.09,13.66,0.0,1717.0
Maroua 3,2021-03-01,31.78,42.47,21.46,1.55,1971.0
Maroua 3,2021-04-01,33.11,43.4,23.17,4.2,1288.0
Maroua 3,2021-05-01,32.99,42.8,39.04,20.46,1125.0
Maroua 3,2021-06-01,29.62,40.76,58.83,83.1,1142.0
Maroua 3,2021-07-01,26.04,35.68,77.19,175.46,1841.0
Maroua 3,2021-08-01,25.46,32.65,80.74,143.22,3770.0
Maroua 3,2021-09-01,26.25,34.65,77.85,101.4,4844.0
Maroua 3,2021-10-01,28.13,37.85,65.43,42.47,5232.0
Maroua 3,2021-11-01,29.0,38.74,36.86,0.6,3329.0
Maroua 3,2021-12-01,26.56,37.82,21.27,0.0,1641.0
Maroua 3,2022-01-01,24.81,37.1,19.35,0.0,1835.0
Maroua 3,2022-02-01,26.02,39.2,12.62,0.0,1348.0
Maroua 3,2022-03-01,31.18,42.98,11.94,0.0,1448.0
Maroua 3,2022-04-01,32.76,43.96,36.07,15.9,1088.0
Maroua 3,2022-05-01,30.43,40.15,55.71,53.32,1274.0
Maroua 3,2022-06-01,29.04,39.45,60.8,93.6,840.0
Maroua 3,2022-07-01,26.79,37.06,73.36,151.9,2155.0
Maroua 3,2022-08-01,24.8,31.44,84.34,230.64,3400.0
Maroua 3,2022-09-01,25.4,31.87,82.83,299.1,4496.0
Maroua 3,2022-10-01,25.9,34.85,72.02,11.47,5453.0
Maroua 3,2022-11-01,25.96,36.24,38.25,0.0,3459.0
Maroua 3,2022-12-01,24.77,37.95,23.37,0.0,1812.0
Maroua 3,2023-01-01,25.9,39.61,19.54,0.0,1438.0
Maroua 3,2023-02-01,27.64,40.97,14.73,0.0,1143.0
Maroua 3,2023-03-01,31.18,42.85,17.24,2.48,1079.0
Maroua 3,2023-04-01,34.12,43.17,25.84,2.7,905.0
Maroua 3,2023-05-01,32.13,42.13,48.12,97.03,985.0
Maroua 3,2023-06-01,28.42,37.26,67.0,115.2,880.0
Maroua 3,2023-07-01,28.24,36.6,67.9,89.28,1658.0
Maroua 3,2023-08-01,26.37,34.04,78.8,174.53,2100.0
Maroua 3,2023-09-01,26.84,35.55,77.34,130.8,3307.0
Maroua 3,2023-10-01,29.27,38.81,59.41,24.49,4176.0
Maroua 3,2023-11-01,30.01,39.59,33.03,3.6,3285.0
Maroua 3,2023-12-01,26.16,38.38,20.06,0.0,1722.0
Maroua 3,2024-01-01,24.7,36.34,14.18,0.0,1653.0
Maroua 3,2024-02-01,28.07,43.04,16.25,0.0,1483.0
Maroua 3,2024-03-01,33.45,45.2,13.0,0.0,1249.0
Maroua 3,2024-04-01,35.34,44.93,21.83,5.1,1486.0
Maroua 3,2024-05-01,35.46,45.42,32.46,12.4,1205.0
Maroua 3,2024-06-01,29.87,41.31,62.73,130.8,1324.0
Maroua 3,2024-07-01,26.89,36.11,76.51,217.93,1944.0
Maroua 3,2024-08-01,24.9,30.69,85.89,275.59,3047.0
Maroua 3,2024-09-01,25.95,31.56,81.5,138.3,3452.0
Maroua 3,2024-10-01,26.11,34.11,74.84,66.34,4640.0
Maroua 3,2024-11-01,24.5,35.94,44.77,0.0,3454.0
Maroua 3,2024-12-01,24.57,37.06,27.23,0.0,2234.0
Maroua 3,2025-01-01,26.0,39.35,19.88,0.0,1893.0
Maroua 3,2025-02-01,28.89,41.25,15.41,0.0,1200.0
Maroua 3,2025-03-01,31.99,43.26,12.23,0.0,1114.0
Maroua 3,2025-04-01,33.76,44.66,20.49,12.0,1152.0
Maroua 3,2025-05-01,34.72,43.77,30.5,8.06,1392.0
Maroua 3,2025-06-01,30.71,41.43,54.9,117.9,1154.0
Maroua 3,2025-07-01,26.38,34.58,76.85,247.69,2101.0
Maroua 3,2025-08-01,25.27,31.31,82.4,244.9,2518.0
Maroua 3,2025-09-01,25.97,32.03,81.04,116.1,3037.0
Maroua 3,2025-10-01,26.76,36.23,67.24,23.56,3762.0
Maroua 3,2025-11-01,27.56,39.23,34.25,0.0,1948.0
Maroua 3,2025-12-01,27.63,38.68,21.35,0.0,1507.0
Meri,2017-01-01,27.2,40.06,16.76,0.0,123.0
Meri,2017-02-01,26.98,39.02,11.25,0.0,144.0
Meri,2017-03-01,30.84,42.28,11.33,0.0,133.0
Meri,2017-04-01,33.66,43.41,29.91,15.6,152.0
Meri,2017-05-01,30.65,41.4,54.71,93.0,245.0
Meri,2017-06-01,28.18,38.9,67.55,99.9,188.0
Meri,2017-07-01,26.05,33.33,79.11,226.3,281.0
Meri,2017-08-01,25.06,30.6,84.68,285.51,750.0
Meri,2017-09-01,25.53,31.67,81.75,139.8,1453.0
Meri,2017-10-01,26.79,36.18,62.25,23.87,1239.0
Meri,2017-11-01,27.0,38.73,31.91,0.0,646.0
Meri,2017-12-01,26.43,37.76,20.49,0.0,267.0
Meri,2018-01-01,23.03,35.14,13.45,0.0,188.0
Meri,2018-02-01,29.43,41.08,16.07,5.88,119.0
Meri,2018-03-01,31.39,42.0,13.45,0.0,151.0
Meri,2018-04-01,33.38,42.99,27.08,8.4,150.0
Meri,2018-05-01,29.94,41.98,60.6,95.48,82.0
Meri,2018-06-01,28.21,38.21,67.43,140.4,134.0
Meri,2018-07-01,26.06,33.04,77.88,226.92,397.0
Meri,2018-08-01,24.83,30.72,85.14,329.84,660.0
Meri,2018-09-01,25.51,32.45,83.07,174.9,1454.0
Meri,2018-10-01,26.82,35.63,73.13,20.46,1135.0
Meri,2018-11-01,27.04,37.71,42.96,4.2,872.0
Meri,2018-12-01,25.49,37.55,21.44,0.0,461.0
Meri,2019-01-01,26.06,38.76,15.18,0.0,404.0
Meri,2019-02-01,27.91,41.09,14.49,0.28,318.0
Meri,2019-03-01,32.23,43.52,14.13,0.0,259.0
Meri,2019-04-01,34.23,44.07,20.68,1.5,186.0
Meri,2019-05-01,31.93,43.94,48.89,69.44,185.0
Meri,2019-06-01,28.48,38.96,68.38,251.1,273.0
Meri,2019-07-01,25.86,33.91,81.32,194.06,514.0
Meri,2019-08-01,24.71,29.85,85.25,200.88,1926.0
Meri,2019-09-01,25.83,32.88,81.47,114.0,2087.0
Meri,2019-10-01,25.69,33.59,79.32,91.45,2122.0
Meri,2019-11-01,26.36,36.75,54.24,0.0,1812.0
Meri,2019-12-01,24.33,36.63,21.58,0.0,1445.0
Meri,2020-01-01,24.26,37.38,17.64,0.0,1274.0
Meri,2020-02-01,27.09,40.78,14.85,0.0,771.0
Meri,2020-03-01,31.59,42.68,17.47,0.31,861.0
Meri,2020-04-01,33.46,43.02,30.48,10.8,713.0
Meri,2020-05-01,31.26,42.6,53.32,44.95,937.0
Meri,2020-06-01,30.46,40.63,55.72,50.1,827.0
Meri,2020-07-01,27.2,36.84,70.53,115.94,1527.0
Meri,2020-08-01,25.45,33.51,79.63,182.28,2840.0
Meri,2020-09-01,25.29,32.18,82.32,186.0,3805.0
Meri,2020-10-01,26.3,35.54,67.73,43.09,4028.0
Meri,2020-11-01,26.53,36.81,41.44,0.6,2851.0
Meri,2020-12-01,26.78,37.98,23.2,0.0,2018.0
Meri,2021-01-01,26.29,38.44,17.2,0.0,1633.0
Meri,2021-02-01,26.83,39.09,13.66,0.0,1517.0
Meri,2021-03-01,31.78,42.47,21.46,1.55,1068.0
Meri,2021-04-01,33.11,43.4,23.17,4.2,929.0
Meri,2021-05-01,32.99,42.8,39.04,20.46,1011.0
Meri,2021-06-01,29.62,40.76,58.83,83.1,813.0
Meri,2021-07-01,26.04,35.68,77.19,175.46,1495.0
Meri,2021-08-01,25.46,32.65,80.74,143.22,3311.0
Meri,2021-09-01,26.25,34.65,77.85,101.4,4045.0
Meri,2021-10-01,28.13,37.85,65.43,42.47,3220.0
Meri,2021-11-01,29.0,38.74,36.86,0.6,2229.0
Meri,2021-12-01,26.56,37.82,21.27,0.0,1059.0
Meri,2022-01-01,24.81,37.1,19.35,0.0,1018.0
Meri,2022-02-01,26.02,39.2,12.62,0.0,883.0
Meri,2022-03-01,31.18,42.98,11.94,0.0,709.0
Meri,2022-04-01,32.76,43.96,36.07,15.9,589.0
Meri,2022-05-01,30.43,40.15,55.71,53.32,620.0
Meri,2022-06-01,29.04,39.45,60.8,93.6,706.0
Meri,2022-07-01,26.79,37.06,73.36,151.9,2506.0
